1529.7107999999998300	0.0000008531486628
1529.7251000000001100	0.0000009121494031
1529.7347999999999500	0.0000008495761676
1529.7423000000001100	0.0000008424239013
1529.7492000000002000	0.0000008638743338
1529.7591999999999600	0.0000008495761676
1529.7719000000001900	0.0000008066625696
1529.7832000000000800	0.0000008442065109
1529.7928000000001700	0.0000008227569879
1529.8036000000001900	0.0000007762708947
1529.8155000000001500	0.0000007798433899
1529.8260000000000200	0.0000007583865909
1529.8336000000001600	0.0000008191781262
1529.8403000000000700	0.0000008102359743
1529.8505000000000100	0.0000007512352340
1529.8625999999999300	0.0000007583865909
1529.8733000000002000	0.0000007959387176
1529.8835000000001400	0.0000007923589465
1529.8949999999999800	0.0000008066625696
1529.9057000000000200	0.0000007762708947
1529.9156000000000400	0.0000007798433899
1529.9236000000000800	0.0000008281193686
1529.9308000000000900	0.0000008245395975
1529.9400000000000500	0.0000008388450397
1529.9520999999999700	0.0000008227569879
1529.9622000000001600	0.0000008406349252
1529.9719000000000000	0.0000008674531955
1529.9831000000001500	0.0000008924824897
1529.9945000000000100	0.0000008817586377
1530.0040000000001300	0.0000008710256907
1530.0117999999999900	0.0000008906926041
1530.0190999999999800	0.0000009014255511
1530.0285999999998700	0.0000009264548453
1530.0410999999999100	0.0000009157291743
1530.0517000000002100	0.0000009193016695
1530.0625000000000000	0.0000009443318731
1530.0743000000002200	0.0000009371786973
1530.0860999999999900	0.0000009228750741
1530.0960000000000000	0.0000009514841395
1530.1033999999999600	0.0000009300273405
1530.1106000000002000	0.0000009193016695
1530.1203000000000400	0.0000009210924645
1530.1322000000000100	0.0000009282447309
1530.1430000000000300	0.0000008620917242
1530.1530000000000200	0.0000008746054618
1530.1639000000000100	0.0000008853311328
1530.1755000000000500	0.0000008388450397
1530.1852000000001200	0.0000008352725445
1530.1926000000000800	0.0000008603018387
1530.1991000000000400	0.0000008102359743
1530.2085999999999300	0.0000007941488320
1530.2209000000000300	0.0000007959387176
1530.2311000000002000	0.0000008263294831
1530.2408000000000300	0.0000008013001889
1530.2518000000000000	0.0000008299092542
1530.2635999999999900	0.0000007637498811
1530.2737999999999400	0.0000007780535043
1530.2810999999999200	0.0000008334826589
1530.2878000000000600	0.0000008263294831
1530.2980000000002300	0.0000008013001889
1530.3106000000000200	0.0000007816332754
1530.3210000000001400	0.0000008495761676
1530.3306000000000000	0.0000008388450397
1530.3421000000000700	0.0000008495761676
